date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,tags,submitted_via,date_sent_to_company,company_response_to_consumer,timely_response,complaint_id,date_received_raw,date_sent_to_company_raw,year_received,month_received,quarter_received,timely_response_binary,has_narrative,narrative_length,received_to_sent_lag_days
2025-05-16 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Fees or interest,Problem with fees,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,,01960,Older American,Web,2025-05-16 00:00:00+00:00,Closed with explanation,Yes,13529815,2025-05-16,2025-05-16,2025,2025-05,2025Q2,1,0,0,0.0
2025-07-21 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Fraud or scam,,I was scammed and I tried to make a complaint with cash app but they denied that it was a scam even though I provided proof,,"Block, Inc.",MN,558XX,,Web,2025-07-21 00:00:00+00:00,Closed with explanation,Yes,14770193,2025-07-21,2025-07-21,2025,2025-07,2025Q3,1,1,123,0.0
2022-10-20 00:00:00+00:00,Credit card or prepaid card,General-purpose credit card or charge card,Getting a credit card,Card opened as result of identity theft or fraud,I am filing this complaint and asking for your help to help me. I a a victim of Identity Theft. There are accounts that are being reported on my credit file. One of those is AMEX which was opened XX/XX/2018 with a balance of {$1300.00}. I also have reached out the the 3 major credit bureaus and filed a dispute with them. This account is clearly not mine. I already have filed an FTC affidavit and a police report regarding this matter. I am attaching those documents I mentioned to verify and authenticate my claims. This fraudulent account is taking toll on my credit standing. Please help me.,,AMERICAN EXPRESS COMPANY,TN,38017,,Web,2022-10-20 00:00:00+00:00,Closed with explanation,Yes,6107645,2022-10-20,2022-10-20,2022,2022-10,2022Q4,1,1,596,0.0
2023-08-09 00:00:00+00:00,Vehicle loan or lease,Loan,Struggling to pay your loan,Denied request to lower payments,"I had a title pawn at cash express in XXXX Tennessee. And I lost my job after I got the loan. And they didn't offer to help me at any rate. After 6 months of paying or more, they were charging me a extra fee. Just because it was 1 day late. My payment was due on the XXXX. They charged me {$650.00} a month on the XXXX. I went to get place a title pawn at cash express in XXXX, and I'll was just going to pawn it for like a {$1000.00}. Well, when she pulled up my truck, that I was pawning and the amount it was worth. She said you can get the max. She pretty much talked me in to taking a maximum payment or a maximum loan. Knowing already had 2 checkloans. That was maxed so my vehicle got repoed. Now I have no truck and I still owe for a check. 
I was never told that I could renew my title loan or never offered any kind of deal with it. So here I am stuck with no truck and out of all that money and probably waiting to hear from them to tell me I owe so much money after it sold., I had paid it down to where i'd paid the interest already off. But they wouldn't help me none. One because they call me every single day of the week. Bugging me and I wouldn't answer every single day. But when I did tell them I had a problem just because I couldn't pay. They didn't offer to help none whatsoever. They even come on, my Private property with no one home to try and get the truck. I have them on camera. I have them on camera without telling me they were coming.",Company believes it acted appropriately as authorized by contract or law,"Cash Express, LLC",TN,385XX,,Web,2023-08-09 00:00:00+00:00,Closed with explanation,Yes,7375688,2023-08-09,2023-08-09,2023,2023-08,2023Q3,1,1,1465,0.0
2025-04-19 00:00:00+00:00,Credit card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC.,UT,84062,,Web,2025-04-19 00:00:00+00:00,Closed with explanation,Yes,13071291,2025-04-19,2025-04-19,2025,2025-04,2025Q2,1,0,0,0.0
2020-11-29 00:00:00+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Fraud or scam,,"I sent money using cash app to a PHONE NUMBER XXXX cash app sent it to some random $ cashtag they decided on ' XXXX  XXXX '. however, i was sitting next to the intended recipient and he logged into cash app using his PHONE NUMBER and the app decided to log him in as XXXX XXXX or something else. the {$5.00} I sent is lost and cashapp support has decided to : 1. ignore my original request and ask for the same information 3 times. 
2. ignore the details i had already provided in my original problem email as stated above.

3. decline to help me with the original issue and just state that the {$5.00} wen to XXXX XXXX successfully. 

i know it went to a scam account successfully. that was the original problem. cash app will now keep those {$5.00} and neither I nor the recipient have access to it. 

They allow you to send money to a phone number. they allow you to login with your phone number. but they will also create fake cash tags to hold the money and make it be lost to the consumer so they can keep it.",,"Block, Inc.",AZ,85016,,Web,2020-11-29 00:00:00+00:00,Closed with explanation,Yes,3979688,2020-11-29,2020-11-29,2020,2020-11,2020Q4,1,1,1015,0.0
2020-04-03 00:00:00+00:00,Checking or savings account,Checking account,Closing an account,Company closed your account,,,JPMORGAN CHASE & CO.,NY,10029,,Web,2020-04-03 00:00:00+00:00,Closed with explanation,Yes,3592012,2020-04-03,2020-04-03,2020,2020-04,2020Q2,1,0,0,0.0
2025-07-24 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,"Purpose : Improper account closure and withheld funds despite verification efforts. 


> I deposited a tax refund check legally signed over to me by XXXX  XXXX  in person at my bank. Despite extensive verification effortsincluding updating his records in XXXX, XXXX XXXX, XXXX  and XXXX and daily attempts to confirm his identity via phonethe bank failed to validate the check in their system in timely manner. He has offered fingerprints and called himself daily to try to resolve. It has been a XXXX XXXX XXXX XXXX of daily attempts and the bank has subsequently closed my account. This unjust action has caused financial harm to me and my children, as the funds were payment for XXXX XXXX. The bank has offered no further resolution despite multiple direct inquiries with managers supervisors etc. I request that the bank be compelled to release the funds or return the check and provide documentation explaining the closure as it has negatively affected any future banking. Once again I have a XXXX  and XXXX children  this is affecting.",,JPMORGAN CHASE & CO.,WA,983XX,,Web,2025-07-24 00:00:00+00:00,Closed with explanation,Yes,14870216,2025-07-24,2025-07-24,2025,2025-07,2025Q3,1,1,1041,0.0
2023-10-25 00:00:00+00:00,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Application denials,i applyed for a home loan on or about XX/XX/23 i was denied based off my credit and the color of my skin they never reviewed my check stubs they never let me send them in the just denied me i was pre approved and when i applied i was denied,Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,WI,53704,,Web,2023-10-25 00:00:00+00:00,Closed with explanation,Yes,7754644,2023-10-25,2023-10-25,2023,2023-10,2023Q4,1,1,240,0.0
2022-11-17 00:00:00+00:00,Vehicle loan or lease,Lease,Problem with a credit reporting company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,,HYUNDAI CAPITAL AMERICA,CA,95136,,Web,2022-11-17 00:00:00+00:00,Closed with explanation,Yes,6216016,2022-11-17,2022-11-17,2022,2022-11,2022Q4,1,0,0,0.0
2023-06-09 00:00:00+00:00,Credit card or prepaid card,Government benefit card,Problem with a purchase or transfer,Card company isn't resolving a dispute about a purchase or transfer,"Bank of America denied my request for provisional credit.stating the card will simply be reissued seen on my Cfpb account On XXXX  of XXXX, and in my requested my claim packet before this claim was to be reopened based on the class action lawsuit against Bank of America. This judgment clarified provisional credit must be granted and disputes must be reopened for claims made against this prepaid government benefits card. It has been over 90 days, and this dispute still has not been resolved. I have not received any edd payment or provisional credit. On XXXX I called the customer service line at XXXX XXXX processing, and spoke to a customer service representative, who advised me my claim had been escalated to an escalation team and that provisional credit was not required to be granted as I dont think actually happened as Bank of America made a decision within XXXX  days of me filing a dispute.and stated I only have {$7.00} on a card I never spent unemployment on and been waiting the last 3 years, There is nothing in the Code of Fedderal regulations that states provisional credit will not be granted if a decision and determination regarding the claim is made within 10 days. Bank of America has exceeded the 90 day time frame as specified in the XXXX, denied my request for provisional credit, and did not complete their investigation in a timely manner. I am requesting provisional credit to be credited to my account immediately, and I want Bank of America to provide me a written explanation of their investigation findings, which was conducted in XXXX of XXXX There is no way that a thorough investigation could be completed XXXX days, given the number of claimants during this time who had disputes against Bank of America for unauthorized purchases and transactions taken out from their EDD benefits. They tried to tell me I have to confirm my identity after I just got the new card because the original card was hacked or stolen, I wrote the company my phone died talking to escalations they made it very hard to place the claim which I have stated in 3 closed complaints before this one the card finally came in the mail aboutt 80 days ago and I activated it when the other dispute packets came in which I will tag to this dispute, didnt want to activate it online due to not getting it last time and last time somehow it was activated and used its been mail theft and internet theft in my area and Im pretty sure this is what happened, I have the new card and still cant get help, this is due to the bank not wanting to work with me about true matter and stated I never put a claim in but again I was hacked and could verify myself until XXXX in the bank eyes, asked me to verify myself due to not having a card this is pretty crazy I got the card now still attached in the envelope. I will not accept 90 more days as I will like to seek max penalties towards Bank of America for trying to send the investigation packets as if The thiefs never happened asked me to call back in the first few times time ( NOW THEY RE SAYING I GOT MY CARD AND I NEVER DID I HAD TO COMPLAIN HERE TO WVEN GET A CARD AND I NEVER USED IT EVER ) ), they bank has set me a claim resolved paper however they didnt give me closure on anything didnt give me proof that they he card was not data breached and stolen out the mail. I cant go online and get in I didnt set anything up and when I call I get told they dont know why Im explaining and the mail from this dispute states three research goes against mine the lack of respect towards me is crazy, I have been uploading facts with the bank breaking every law to me there is, didnt use the full 90 days and I declare the bank show me the steps they took to help me and to investigate this matter! when I call the number that is given on the complaint the extension they give with no response sadly due to my privacy. ( breaking my right ) Bank of America tells me its not a number they transfer to and is unsafe, Total run around, the claim had to be restarted due to the bank not verifying me and is in denial of the law wanting another 90 days, please in force a fast reply would like to apply max penalties if no response within 10-15 days in the portal due to what the law is. I lot had to be every bit of only 2 weeks seeing I placed in 6 claims and they stated I didnt have a claim in properly due to the bank not allowing it due to them unable to verify me however they are being idiots about this being fraud not understanding the questions in place we took from another person and true card has been used or either duplicated to be used and are telling me I got it in the mail. I WANT TO SEEK MAX PENALTIES DUE TO THE LIES TO ME AND THE FAKE INVESTIGATION AS SEEN IN THE BELOW IMAGES I HAVE GOT THE MAIL STATING THEY COSED THE CASE PLEASE FORCE THE CORRECT ACTIONS ON BANK OF AMERICA TO PROTECT MY RIGHTS.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",MO,631XX,,Web,2023-06-09 00:00:00+00:00,Closed with explanation,Yes,7095844,2023-06-09,2023-06-09,2023,2023-06,2023Q2,1,1,4866,0.0
